Author;Author_Std
Braunstein Mathew Mark;braunstein mathew mark
Annie M. G. Schmidt;annie m g schmidt
Carol Vorderman;carol vorderman
Sergio Magana Ocelocoyotl;sergio magana ocelocoyotl
Patrick Süskind;patrick suskind
Rick Rubin;rick rubin
Rose Lagercrantz;rose lagercrantz
Maja Lunde;maja lunde
Elma Van Vliet;elma van vliet
Bihari Ádám;bihari adam
Sarah Ferguson;sarah ferguson
Dmitry Glukhovsky;dmitry glukhovsky
Jane Nelsen;jane nelsen
Nemere István;nemere istvan
Linnea Dunne;linnea dunne
Jámbor Mariann;jambor mariann
Dirk Rossmann;dirk rossmann
Cormac McCarthy;cormac mccarthy
Lénárt Gitta;lenart gitta
Babits Mihály;babits mihaly
Jodi Ellen Malpas;jodi ellen malpas
Al Ries;al ries
Gárdonyi Géza;gardonyi geza
Méder Áron;meder aron
Pamela Meyer;pamela meyer
Gayle Forman;gayle forman
Soma Mamagésa;soma mamagesa
Matteo Strukul;matteo strukul
Pam Grout;pam grout
J.D. Barker;jd barker
Walter Isaacson;walter isaacson
Franz Kafka;franz kafka
Heidi Murkoff;heidi murkoff
Belső Nóra;belso nora
Martin Schulman;martin schulman
Anna Claybourne;anna claybourne
Vidra Gabriella;vidra gabriella
Atlantisz Könyvkiadó;atlantisz konyvkiado
Helen Rappaport;helen rappaport
Lidia Pradas;lidia pradas
Robert Greene;robert greene
Anna Lembke;anna lembke
John C. Parkin;john c parkin
Nick Thorpe;nick thorpe
Babarczy Eszter;babarczy eszter
Dr. Mindy Pelz;dr mindy pelz
Geoffrey A. Dudley;geoffrey a dudley
Sacha Batthyány;sacha batthyany
Martin Baxendale;martin baxendale
Mérei Ferenc-V. Binét Ágnes;merei ferencv binet agnes
Brené Brown;brene brown
Godfrey Devereux;godfrey devereux
F. Horváth Ilona;f horvath ilona
Annie Gray;annie gray
Bálint Piroska;balint piroska
Peter Lerangis;peter lerangis
Daniel Kehlmann;daniel kehlmann
Süveges Andrea;suveges andrea
Tavi Kata;tavi kata
Josef Brukner;josef brukner
Geralin Thomas;geralin thomas
Muriel Barbery;muriel barbery
Heinrich Beltz;heinrich beltz
Frances Mayes;frances mayes
Marliese Arold;marliese arold
Jill Mansell;jill mansell
Neil Gaiman;neil gaiman
Tamás Zsuzsa;tamas zsuzsa
Gunagriha;gunagriha
Mátyás Eszter;matyas eszter
Pataki Ági;pataki agi
Dávid Ádám;david adam
Tolvaly Ferenc;tolvaly ferenc
Tompa Andrea;tompa andrea
Dominic O’Brien;dominic obrien
Erica James;erica james
Paul Michael Bush;paul michael bush
Jord Althuizen;jord althuizen
Deborah Sundahl;deborah sundahl
Dr. George Simon;dr george simon
Danielle Steel;danielle steel
Patrick Ness;patrick ness
Pressing Lajos;pressing lajos
N. Gregory Mankiw;n gregory mankiw
Jude Watson;jude watson
J. D. Salinger;j d salinger
Allen Barbara Pease;allen barbara pease
George S. Clason;george s clason
Robert D. Hare;robert d hare
Anselm Grün;anselm grun
Ni Hua-Ching;ni huaching
Byron Katie;byron katie
Douglas Murray;douglas murray
Alkyoni Papadaki;alkyoni papadaki
Frank Schätzing;frank schatzing
Dr. Filippo Ongaro;dr filippo ongaro
L. Ron Hubbard;l ron hubbard
Gyurgyák János;gyurgyak janos
Krausz Tamás;krausz tamas
Ruediger Schache;ruediger schache
Mary Chamberlain;mary chamberlain
René Goscinny;rene goscinny
Annette Moser;annette moser
Joachim Bauer;joachim bauer
John C. Maxwell;john c maxwell
Wajand J.;wajand j
Paul Forrester;paul forrester
Sharon L. Lechter;sharon l lechter
Rachel Hauck;rachel hauck
Julia Child;julia child
Esther Hicks;esther hicks
Marosi Edit;marosi edit
Hadas Krisztina;hadas krisztina
Rupáner-Gallé Margó;rupanergalle margo
William Golding;william golding
P. Horváth Tamás;p horvath tamas
Lucian Boia;lucian boia
Kate Hewitt;kate hewitt
Nigel Latta;nigel latta
Szelényi Zsuzsanna;szelenyi zsuzsanna
Bill Watterson;bill watterson
Tanja Koncan;tanja koncan
Maria Treben;maria treben
Chia, Mantak-Abrams, Doug C.;chia mantakabrams doug c
Ihaleakala Hew Len;ihaleakala hew len
David Alderton;david alderton
John Steinbeck;john steinbeck
Simon Attila;simon attila
Anders Hansen;anders hansen
Lev Grossman;lev grossman
W. Ungváry Renáta;w ungvary renata
Niall Ferguson;niall ferguson
Mautner Zsófi;mautner zsofi
Paulina Éva;paulina eva
Zsiga Henrik;zsiga henrik
Olga Tokarczuk;olga tokarczuk
Esterházy Péter;esterhazy peter
Helen Russell;helen russell
V. E. Schwab;v e schwab
Patricia Mennen;patricia mennen
Timothy Samara;timothy samara
Dr. Rachel Carlton Abrams;dr rachel carlton abrams
Romsics Ignác;romsics ignac
Jostein Gaarder;jostein gaarder
Elli H. Radinger;elli h radinger
Vass Zoltán;vass zoltan
Anthony de Mello;anthony de mello
David Solomons;david solomons
Kim Stanley Robinson;kim stanley robinson
Bruno Bettelheim;bruno bettelheim
Szabó Ágnes;szabo agnes
Nino Haratisvili;nino haratisvili
Bagdy E., Belső N., Popper P.;bagdy e belso n popper p
Art Spiegelman;art spiegelman
Szabó;szabo
Stefano Mancuso;stefano mancuso
Pataki Éva;pataki eva
Marion Grillparzer;marion grillparzer
Fiala Borcsa;fiala borcsa
Nicholas Sparks;nicholas sparks
Nógrádi Gábor;nogradi gabor
William R. Forstchen;william r forstchen
Harry H. Harrison Jr.;harry h harrison jr
Ryan Holiday;ryan holiday
Mary L. Trump;mary l trump
Lőrinc László;lorinc laszlo
Micalea Smeltzer;micalea smeltzer
Cserna-Szabó András;csernaszabo andras
Edward Rutherfurd;edward rutherfurd
Lénárd András;lenard andras
Zajácz D. Zoltán;zajacz d zoltan
Jean Sasson;jean sasson
Harcos Bálint;harcos balint
A Három;a harom
Dinah Jefferies;dinah jefferies
Manfred Baur;manfred baur
Burget Lajos;burget lajos
Richly Zsolt;richly zsolt
Marcus Sautoy;marcus sautoy
Szalai Vivien;szalai vivien
Rachel Frély;rachel frely
Mark Victor Hansen;mark victor hansen
David Walliams;david walliams
Jonathan Franzen;jonathan franzen
Késmárki László;kesmarki laszlo
Lorna Byrne;lorna byrne
John Middleton;john middleton
Simon Márton;simon marton
Jorge Bucay;jorge bucay
Abraham Maslow;abraham maslow
Géczi János;geczi janos
Ernest Hemingway;ernest hemingway
Márta Guóth-Gumberer;marta guothgumberer
Susan Kaiser Greenland;susan kaiser greenland
Rebecca Donovan;rebecca donovan
Temesvári Zsolt;temesvari zsolt
Clare Sainsbury;clare sainsbury
Jálics Ferenc;jalics ferenc
Robin Carr;robin carr
Julie Powell;julie powell
Carsten Henn;carsten henn
Kálmán Olga;kalman olga
Kalu Rinpocse;kalu rinpocse
Hal R. Varian;hal r varian
John Grisham;john grisham
Johnny Ball;johnny ball
Laura Madeleine;laura madeleine
Saifedean Ammous;saifedean ammous
Dean R. Koontz;dean r koontz
Michel Houellebecq;michel houellebecq
Sue Fortin;sue fortin
Füst Milán;fust milan
William D. Nordhaus;william d nordhaus
Szvámí Sáradánanda;szvami saradananda
Gergényiné Németh Erika;gergenyine nemeth erika
Dankó Ervinné;danko ervinne
Jared Diamond;jared diamond
Véronique Maciejak;veronique maciejak
Jakobovits Kitti;jakobovits kitti
Immanuel Kant;immanuel kant
Jean-Pierre Verdet;jeanpierre verdet
F. H. Burnett;f h burnett
Nancy Springer;nancy springer
Geert Kimpen;geert kimpen
Sándor Anikó;sandor aniko
Jodi Picoult;jodi picoult
Cynthia Hand;cynthia hand
Szrgya Popovics;szrgya popovics
Philip A. Fisher;philip a fisher
Michael Ende;michael ende
Klaus M. Schittelhelm;klaus m schittelhelm
Steven Saylor;steven saylor
Rigó Béla;rigo bela
Andrassew Iván;andrassew ivan
Osamu Ikeno;osamu ikeno
Peter Curry;peter curry
Victoria Hislop;victoria hislop
Carl R. Rogers;carl r rogers
Bánfi Rita;banfi rita
Armin Taubner;armin taubner
Tenzin Wangyal Rinpócse;tenzin wangyal rinpocse
Sally Lloyd-Jones;sally lloydjones
Anna Brones;anna brones
Rita Taylor;rita taylor
Diószeginé Nanszák Tímea;dioszegine nanszak timea
Bánó Attila;bano attila
Paolo Giordano;paolo giordano
Gertrud Hirschi;gertrud hirschi
Malcolm Gladwell;malcolm gladwell
Mario Escobar;mario escobar
Shelley Read;shelley read
Lily Ebert;lily ebert
Kiss Zoltán Zéró;kiss zoltan zero
John Boyd;john boyd
Louann Brizendine;louann brizendine
Tarjányi Péter;tarjanyi peter
Katherine Arden;katherine arden
Henry David Thoreau;henry david thoreau
Szatmári Ferenc;szatmari ferenc
Carrie Fisher;carrie fisher
Kerstin Gier;kerstin gier
Wolfram Zurhorst;wolfram zurhorst
Joanne Harris;joanne harris
Kristóf Ágota;kristof agota
Vincent Vincent;vincent vincent
Eve Ensler;eve ensler
Hans-Ulrich Grimm;hansulrich grimm
Louise Rennison;louise rennison
Bjorn Andreas Bull-Hansen;bjorn andreas bullhansen
Puzsér Róbert;puzser robert
Sherry Jones;sherry jones
Jörg Müller;jorg muller
Paola Peretti;paola peretti
Francisco G. Haghenbeck;francisco g haghenbeck
Markus Schirner;markus schirner
Jan Fennel;jan fennel
Olga Häusermann Potschtar;olga hausermann potschtar
Barak Dávid;barak david
Verne Gyula;verne gyula
Jan Pol;jan pol
Barabási Albert-László;barabasi albertlaszlo
Kemény Zsófi;kemeny zsofi
Szalai Lilla;szalai lilla
Dr. Stuart Farrimond;dr stuart farrimond
Johanna Lindsey;johanna lindsey
Dr. Caroline Leaf;dr caroline leaf
Kaesz Gyula;kaesz gyula
Sir Edmund Hillary;sir edmund hillary
Dobszay Veronika;dobszay veronika
David James Smith;david james smith
"Phil Power"" Taylor";phil power taylor
Patrick Carman;patrick carman
Tóth Gábor Ákos;toth gabor akos
Ali Mitgutsch;ali mitgutsch
Cathleen Miller;cathleen miller
Lakatos Péter;lakatos peter
Oriana Fallaci;oriana fallaci
J. R. Ward;j r ward
Kiss Gábor;kiss gabor
Samantha Shannon;samantha shannon
Varga Balázs;varga balazs
Jászberényi Sándor;jaszberenyi sandor
K. Jeffrey Liker;k jeffrey liker
Eva Dix;eva dix
Tapolczai-Zsuráfszky Lilla;tapolczaizsurafszky lilla
Paul E. Dennison;paul e dennison
Franz Renggli;franz renggli
Marlo Morgan;marlo morgan
Stöckert Gábor;stockert gabor
Joanne Barron;joanne barron
Róka Sándor;roka sandor
Katarina Mazetti;katarina mazetti
Elizabeth Fenwick;elizabeth fenwick
Aliana Kim;aliana kim
Bácsi János;bacsi janos
Allan Barbara Pease;allan barbara pease
Joe Vitale;joe vitale
Karinthy Frigyes;karinthy frigyes
Sigrídur Hagalín Björnsdóttir;sigridur hagalin bjornsdottir
Federico Moccia;federico moccia
Katie Fforde;katie fforde
Gévai Csilla;gevai csilla
Thich Nath Hanh;thich nath hanh
James P. Womack;james p womack
Munkácsi Brigitta;munkacsi brigitta
Boromisza István;boromisza istvan
James Bowen;james bowen
E. T. A. Hoffmann;e t a hoffmann
Rudolf Koch;rudolf koch
Elizabeth Adler;elizabeth adler
Yotam Ottolenghi;yotam ottolenghi
Jancsa Jani;jancsa jani
Kollár Anna;kollar anna
Luigi Ceragioli;luigi ceragioli
Tonke Dragt;tonke dragt
Thorsten Saleina;thorsten saleina
Tillie Cole;tillie cole
Molnár Andrea;molnar andrea
Simone Davies;simone davies
Julie Garwood;julie garwood
Pak Janmi;pak janmi
Kurt Vonnegut;kurt vonnegut
Dr. Izabella Wentz;dr izabella wentz
Saint-Germain gróf;saintgermain grof
Gyöngyösi Katalin;gyongyosi katalin
Harald Hosch;harald hosch
Tolcsvai Nagy Gábor;tolcsvai nagy gabor
Hermann Marika;hermann marika
Levy L. Smith;levy l smith
Diana Wynne Jones;diana wynne jones
Gilbert Delahaye;gilbert delahaye
Öveges József;oveges jozsef
Maia Szalavitz;maia szalavitz
Mike Caro;mike caro
Németh Lászlóné;nemeth laszlone
Legát Tibor;legat tibor
Christina Grof;christina grof
John Flanagan;john flanagan
Joyce Meyer;joyce meyer
Khaled Hosseini;khaled hosseini
Mo Xiang Tong Xiu;mo xiang tong xiu
Anette Moldvaer;anette moldvaer
Kriston Andrea;kriston andrea
Joe Navarro;joe navarro
Singer Magdolna;singer magdolna
Alan Moore;alan moore
Érsek Rózsa;ersek rozsa
Gregg Braden;gregg braden
Szeghy Karolina;szeghy karolina
Immaculée Ilibagiza;immaculee ilibagiza
Dr. Carol Cooper;dr carol cooper
Theresa Caputo;theresa caputo
Lois Lowry;lois lowry
Méhes György;mehes gyorgy
Chris Napier;chris napier
Sue Monk Kidd;sue monk kidd
Her Royal Highness Princess Michael Kent;her royal highness princess michael kent
Francesc Miralles;francesc miralles
Gyuricza Eszter;gyuricza eszter
Czimer Györgyi;czimer gyorgyi
Edward M. Hallowell;edward m hallowell
Peter Barsocchini;peter barsocchini
Wass Albert;wass albert
Adorjányi Máriusz;adorjanyi mariusz
Hope Holloway;hope holloway
Komal Kant;komal kant
Margot Morrell;margot morrell
Paul Garde;paul garde
S. Tóth László;s toth laszlo
Sierra Simone;sierra simone
Pavel Tsatsouline;pavel tsatsouline
Ruff János;ruff janos
Jennifer Probst;jennifer probst
Fésűs Éva;fesus eva
Hilary Boyd;hilary boyd
Jordan Belfort;jordan belfort
Góg Anikó;gog aniko
Ellie Midwood;ellie midwood
Maggie Stiefvater;maggie stiefvater
Victoria Stilwell;victoria stilwell
Kemény Kristóf;kemeny kristof
L. Ritók Nóra;l ritok nora
Hazel Harrison;hazel harrison
Corinne Giampaglia;corinne giampaglia
Kalatovicsné Süle Gyöngyi;kalatovicsne sule gyongyi
Novák Lászlóné;novak laszlone
Pattermann Kinga;pattermann kinga
Oswald Spengler;oswald spengler
Elizabeth Lim;elizabeth lim
Johannes Wickert;johannes wickert
Catherine Hapka;catherine hapka
Anthony Bourdain;anthony bourdain
Szabó Szilvia;szabo szilvia
J. Kenner;j kenner
Melinda Gates;melinda gates
Benjamin Stevenson;benjamin stevenson
Meredith Wild;meredith wild
Joan Anderson;joan anderson
Osho;osho
Irene Adler;irene adler
Claude Ponti;claude ponti
Carlo Rovelli;carlo rovelli
Craig Jelley;craig jelley
Kate Morton;kate morton
Dr. Sztanó Imre;dr sztano imre
David Litchfield;david litchfield
Joanne Fluke;joanne fluke
Hale Dwoskin;hale dwoskin
Julie Caplin;julie caplin
Donald J. Trump;donald j trump
Orhan Pamuk;orhan pamuk
Andrea Bestandig;andrea bestandig
E. Casparek-Türkkan;e casparekturkkan
Paulette Bourgeois;paulette bourgeois
Mercedes Ron;mercedes ron
Peter Weiler;peter weiler
Carla Naumburg;carla naumburg
Kim Da Silva;kim da silva
Alexandra Bracken;alexandra bracken
Újszászi Bogár László;ujszaszi bogar laszlo
Palotás Petra;palotas petra
Allison Pataki;allison pataki
Lara Faraway;lara faraway
B. Spock;b spock
Giorgio Armani;giorgio armani
Limpár Imre;limpar imre
Arundhati Roy;arundhati roy
Kazuo Ishiguro;kazuo ishiguro
Mestra Ágota;mestra agota
K.R. Stubbs;kr stubbs
Regina Schwarz;regina schwarz
Norman Doidge;norman doidge
Frederick Forsyth;frederick forsyth
Robyn Carr;robyn carr
Thomas Mann;thomas mann
Roman Tschappeler;roman tschappeler
Larry King;larry king
Iny Lorentz;iny lorentz
P. L. Travers;p l travers
Karin Baldvinsson;karin baldvinsson
Ichiro Kishimi;ichiro kishimi
Marlena de Blasi;marlena de blasi
Kiyosaki-Lechter;kiyosakilechter
N. Kollár Katalin;n kollar katalin
Soren Sveistrup;soren sveistrup
Lucy Maud Montgomery;lucy maud montgomery
James A. Robinson;james a robinson
Bittera Tiborné;bittera tiborne
Oravecz Imre;oravecz imre
Vajda József;vajda jozsef
Judithe Little;judithe little
Nathaniel Hawthorne;nathaniel hawthorne
Donna Tartt;donna tartt
Tabajdi Gábor;tabajdi gabor
Meg Cabot;meg cabot
Dave Lowe;dave lowe
Nick Vujicic;nick vujicic
Ben Carlson;ben carlson
Colson Whitehead;colson whitehead
Dr. Rózsahegyi M.;dr rozsahegyi m
Klaus Hagerup;klaus hagerup
Jenny Hale;jenny hale
Sudár Balázs;sudar balazs
Audrey Carlan;audrey carlan
Nagy Gábor Mápó;nagy gabor mapo
Bruce Jones;bruce jones
Sylvia Day;sylvia day
Balogh Erika;balogh erika
Elwyn Hartley Edwars;elwyn hartley edwars
Lévai Júlia;levai julia
Lauren Morrill;lauren morrill
Mary Higgins Clark;mary higgins clark
Havas Ágnes;havas agnes
Kelly Oram;kelly oram
Robert Louis Stevenson;robert louis stevenson
David Servan-Schreiber;david servanschreiber
Gena Showalter;gena showalter
Deborah Heiligman;deborah heiligman
Steven Low;steven low
Zsolt Ágnes;zsolt agnes
Winston Graham;winston graham
Kim Leine;kim leine
Allison Szczecinski;allison szczecinski
Szvetlana Alekszijevics;szvetlana alekszijevics
Majtényi György;majtenyi gyorgy
Bruno Hespeler;bruno hespeler
Caz Buckingham;caz buckingham
Fahidi Éva;fahidi eva
Szilvási Lajos;szilvasi lajos
Daniel Silva;daniel silva
Oscar Wilde;oscar wilde
Jackson Galaxy;jackson galaxy
Galit Atlas;galit atlas
Anna Freud;anna freud
David Präkel;david prakel
Chris McNab;chris mcnab
Neil Strauss;neil strauss
Samuel Beckett;samuel beckett
Mary E. Pearson;mary e pearson
Alan Gratz;alan gratz
Wisinger István;wisinger istvan
James W. Pennebaker;james w pennebaker
Benkő László;benko laszlo
Nagy Ádám;nagy adam
Harry Taylor;harry taylor
Irmgard Eberhard;irmgard eberhard
Szendreiné Petrik Katalin;szendreine petrik katalin
Stéphane Garnier;stephane garnier
Adamikné Jászó Anna;adamikne jaszo anna
Anette Hackbarth;anette hackbarth
Halász Judit;halasz judit
Pascale de Bourgoing;pascale de bourgoing
Stefanie Dahle;stefanie dahle
Jonathan Wilson;jonathan wilson
Jenny Slater;jenny slater
Tomanné Jankó Katalin;tomanne janko katalin
Francois Lelord;francois lelord
Gerlóczy Márton;gerloczy marton
Weinhold Angela;weinhold angela
Lynn Painter;lynn painter
Zsidákovits Dávid;zsidakovits david
Kalas Györgyi;kalas gyorgyi
Sarah Lotz;sarah lotz
Dr. Lenkei Gábor;dr lenkei gabor
Doris Fischer;doris fischer
Dr. Kovács József;dr kovacs jozsef
Katharina Neuschaefer;katharina neuschaefer
Julia Beitenöder;julia beitenoder
Heidi Perks;heidi perks
Ungvári Tamás;ungvari tamas
Reza Aslan;reza aslan
Kyle Stull;kyle stull
Bódi Tesók;bodi tesok
Monty Don;monty don
Dr. Munkácsy Katalin;dr munkacsy katalin
Wendy Clemson;wendy clemson
Flynn Berry;flynn berry
Dr. Alberto Villoldo;dr alberto villoldo
Gabby Dawnay;gabby dawnay
Szvámi Szárádananda;szvami szaradananda
Jozef Karika;jozef karika
David J. Wetherall;david j wetherall
Török Gábor;torok gabor
Frank L. Baum;frank l baum
Stella Caldwell;stella caldwell
Sejtes Györgyi;sejtes gyorgyi
Chris Carter;chris carter
Andreu Carranza;andreu carranza
John Townsend;john townsend
Majoros Nóra;majoros nora
Mary Shelley;mary shelley
Dr. Stephen T. Chang;dr stephen t chang
Dr. Lukács Liza;dr lukacs liza
Karen Marie Moning;karen marie moning
Merlin Sheldrake;merlin sheldrake
Lowell Miller;lowell miller
Bártfai László;bartfai laszlo
Tara Stiles;tara stiles
Scott Adams;scott adams
Laár András;laar andras
Mónica Gutiérrez;monica gutierrez
Bíró Szabolcs;biro szabolcs
Nalini Singh;nalini singh
Karl Urban;karl urban
Rotraut Susanne Berner;rotraut susanne berner
Durst Péter;durst peter
Aswath Damodaran;aswath damodaran
Yuki Hattori;yuki hattori
Ana Serna Vara;ana serna vara
Birgit Fuchs;birgit fuchs
Luca Caioli;luca caioli
Roland Lazenby;roland lazenby
Rory Miller;rory miller
Dr. Szerényi Gábor;dr szerenyi gabor
Daubner Béla;daubner bela
Martin Seligman;martin seligman
Molnár T. Eszter;molnar t eszter
Guy Debord;guy debord
Dr. Tamasi József;dr tamasi jozsef
Bunyós Pityu;bunyos pityu
Gáspár Bea;gaspar bea
Virágvölgyi Péter;viragvolgyi peter
Docre Childre;docre childre
Antje Flad;antje flad
Ohasi;ohasi
Kneszl Beáta Carmen;kneszl beata carmen
James M. Barrie;james m barrie
Valló László;vallo laszlo
Todd Strasser;todd strasser
Jen Green;jen green
Stilton Geronimo;stilton geronimo
Maria Maneru;maria maneru
Robert I. Sutton;robert i sutton
Robert C. Castel;robert c castel
Masha D'Yans;masha dyans
Robin Polakowsky;robin polakowsky
Albert Uderzo;albert uderzo
Tor Åge Bringsvaerd;tor age bringsvaerd
W. Thomas Boyce;w thomas boyce
Bánáti Anna;banati anna
Carol Adrienne;carol adrienne
Rideg Sándor;rideg sandor
Kathleen Tessaro;kathleen tessaro
Hajo Banzhaf;hajo banzhaf
Laurell K. Hamilton;laurell k hamilton
Sylvia Goulding;sylvia goulding
Cally Hall;cally hall
Donald Rayfield;donald rayfield
Dawn Huebner;dawn huebner
Thomas Mcnamee;thomas mcnamee
Johann Joachim Winckelmann;johann joachim winckelmann
Terjéki Ildikó;terjeki ildiko
Dallos Sándor;dallos sandor
Terry Pratchett;terry pratchett
Eisenberg-Murkoff-Hathaway;eisenbergmurkoffhathaway
Jill Colonna;jill colonna
Milly Johnson;milly johnson
Ronald Grant;ronald grant
Benina;benina
Ludwig Koneberg;ludwig koneberg
Sami Toivonen;sami toivonen
Tihanyiné Dr. Vályi Zsuzsanna;tihanyine dr valyi zsuzsanna
Havas Dóra;havas dora
Anthony Capella;anthony capella
Gordon Ramsay;gordon ramsay
Barbara Hand Clow;barbara hand clow
Jon Krakauer;jon krakauer
Colin King;colin king
Heidrun Holzförster;heidrun holzforster
Don Failla;don failla
